gene	log2FoldChange_ov90_30minProt	pval_ov90_30minProt	log2FoldChange_ov90_120minProt	pval_ov90_120minProt
PCBD2	0.124736364	0.218586447	-0.1284647	0.28128037899999997
GTF3C5	0.113466491	0.21876906	-0.18399314100000003	0.028706781
RRP9	0.43689225600000003	0.218858167	-0.324183415	0.09886447400000001
VPS29	-0.08153695	0.21888427300000002	0.132277849	0.120751668
MAX	0.161728861	0.21905960300000002	-0.24225929899999998	0.14193588199999999
DENND4A	-0.065159472	0.21907681899999998	0.066054211	0.317175712
ANAPC10	-0.11405402	0.21915282600000002	0.017013264	0.8591673959999999
BCL7B	0.14774341400000002	0.219265447	-0.22496586899999998	0.09734727800000001
RPS24	0.149841279	0.21941903199999999	-0.111294621	0.451045152
HSD3B1	0.160882506	0.219467014	-0.018495123000000002	0.870014394
CCDC115	0.090973361	0.219560093	-0.053176729000000006	0.500021304
NVL	0.11819097099999999	0.219799042	-0.309367126	0.015229166
DPH6	-0.18502484600000002	0.220012347	0.153001799	0.276726758
FARSA	-0.087370302	0.220183431	0.079912722	0.303839988
IST1	-0.112008965	0.22022509	-0.11828804300000001	0.387391056
RPL27A	0.13782961300000002	0.220286667	-0.134001722	0.277755853
FOXA2	0.106285991	0.22031050300000002	-0.131662015	0.17458346800000002
IPO8	-0.069464364	0.220400975	0.066714854	0.46726882700000005
DCAF11	-0.125639728	0.220442523	0.010806173	0.8989215140000001
MCMBP	-0.154217036	0.220456918	0.08282516	0.48851597799999996
PCED1B	0.10076991699999999	0.22053167899999998	-0.151530374	0.106745239
UBE2I	-0.190617032	0.22060975	0.118956594	0.580931226
CWF19L1	-0.08166255900000001	0.22063148300000002	0.08933261	0.219270751
LOH12CR1	-0.069742474	0.220636033	0.07624339	0.261821889
ATP5H	-0.49673102700000005	0.220776533	0.9566216479999999	0.0063971240000000006
NCOA7	-0.102865063	0.220892691	0.119237152	0.258735405
ITGB3BP	0.130646495	0.22112584300000002	-0.451504895	0.0014083820000000001
HSPA14	-0.09555704599999999	0.221304823	0.11763395300000001	0.23971388300000002
BTBD1	0.086052944	0.221309225	-0.158844494	0.047692078
MCM8	0.085170336	0.22158060300000001	0.036501923	0.611781304
ACAD8	0.093702119	0.22168049399999998	-0.036533632	0.697414248
CCDC12	0.119197445	0.222032623	-0.252326466	0.071629502
SKIV2L2	0.093108041	0.222192613	-0.193005457	0.016558388
TACC3	-0.07707287	0.222252753	-0.023656486	0.8080133209999999
AP1G2	-0.065985974	0.222552412	0.017521125	0.818610959
FAM83H	0.15827938	0.222733165	-0.12389454800000001	0.28139690300000003
XPO6	-0.079221528	0.222752836	0.051564121	0.518385215
POLD2	-0.06842635400000001	0.222977435	0.043677552	0.494204291
SIK2	-0.11021143	0.22316437	0.016832873999999998	0.81917624
WDR73	-0.082308779	0.223225267	0.134200386	0.219131136
SLC26A6	-0.257541355	0.223649901	0.306440567	0.159846246
CAAP1	0.217040675	0.223744102	-0.23791243	0.05255226599999999
SGPP1	-0.22630708300000002	0.223878897	0.25092535	0.021489142000000003
KIAA1033	-0.07642650299999999	0.223944102	0.034446149	0.591229758
LGALSL	-0.101296049	0.223981348	-0.126601071	0.28774234600000004
NAA25	-0.07953314	0.224044787	0.086029795	0.289242942
NFIA	0.09767698400000001	0.22405788399999998	-0.232164412	0.044145511
STAM	-0.065054453	0.22411796399999998	-0.026767118	0.661871888
CDC42	-0.09344782800000001	0.224191926	0.20385224100000002	0.027253942000000003
SYNJ2BP-COX16	0.083421158	0.22443277600000003	0.25434816600000004	0.027415162000000003
CPTP	-0.106279913	0.22464226399999998	0.122505396	0.193429785
MYNN	0.22325019100000001	0.224746682	-0.137080815	0.576635154
HNRNPF	-0.072617266	0.22484606699999998	-0.032021457999999996	0.643596742
OAT	0.106380738	0.22505465600000002	0.10592813	0.172677417
PIGX	0.10675155199999999	0.225126745	0.062578183	0.396187601
S100A13	-0.10950158900000001	0.22522563	0.078275055	0.426620205
GPR39	0.19003897100000003	0.22529826600000002	0.02024718	0.8686126940000001
RBM6	0.104453756	0.22547805699999998	-0.038887962000000005	0.549022266
RBMS3	-0.285522056	0.225488577	0.047503879000000006	0.774058583
ERCC6	0.117841368	0.226058764	-0.103779312	0.38872523
H6PD	0.081673287	0.22620580199999998	0.013287573	0.853651128
REST	0.24851116399999998	0.226368603	-0.350738964	0.091953606
QDPR	-0.069376096	0.226371833	0.007766381	0.909072063
FABP5P3	-0.12713286099999999	0.226479879	0.241260613	0.143374235
GUSB	0.101124949	0.226489224	-0.032735604	0.695598767
GATAD1	-0.139911333	0.22653122899999997	-0.10549524800000001	0.400617056
ZC3H14	0.090527541	0.226707514	-0.283970337	0.03418017
NFKB2	0.121151177	0.22682518399999999	-0.155892789	0.058035988
ARGLU1	0.10535018199999999	0.22682691600000002	-0.029648925	0.790931103
BMS1	0.391006285	0.227187275	-0.37982477200000003	0.029362777000000003
SRSF9	0.076331817	0.227214776	-0.109001347	0.149387803
HAUS4	-0.06265628200000001	0.22724956300000002	-0.02160056	0.795383693
DHX33	0.12394312	0.22744779399999998	-0.289867287	0.005068846
POLR2E	0.121815285	0.22749760600000002	-0.340896004	0.037516018
PI3	0.471575025	0.22757335899999998	-0.130555736	0.661446315
CENPP	0.171852267	0.22764610000000002	-0.390201045	0.006145591999999999
TFF1	0.163781774	0.22791836899999998	0.075431675	0.596215526
CSTA	-0.213792079	0.227919032	0.015033586000000002	0.87929379
DYNLL1	0.111054661	0.22798490000000002	-0.12779715	0.16828482
SPATA5L1	0.083405048	0.22809060399999997	-0.155230093	0.07734684
ATL3	0.11032554	0.22819607	0.047693334000000004	0.66819519
BRD3	0.137364256	0.22821961	-0.180046953	0.18932784100000002
NCOR2	0.063566434	0.22825119800000002	-0.0029007020000000002	0.961734949
RPS16	0.087793435	0.228340693	-0.087707903	0.384112436
AAMP	-0.06780948	0.22836319800000002	0.039377606	0.629335695
EIF3I	-0.071712836	0.228452335	0.0304825	0.686835273
PGAM4	0.191914372	0.22846962899999998	-0.56974866	0.000242261
AFF4	0.08169156799999999	0.22887517899999998	-0.08453207199999999	0.303106243
NIPA1	0.12751478300000002	0.22907519699999998	0.151257341	0.24233143
NDUFS5	0.099492192	0.229297642	-0.024682596	0.755521641
HIRA	0.09155806	0.229310748	-0.30465190600000003	0.0019303579999999999
KDM1A	-0.066899888	0.22939105	-0.042884162999999996	0.567079081
KIAA0020	0.364565397	0.22940526	-0.34984057799999996	0.029658066
SEMA4G	0.128542781	0.22951185	0.022748873	0.8353685009999999
SDAD1	0.132521934	0.22954418399999998	-0.22678174899999998	0.133324327
ARL6IP6	0.080079234	0.23005884199999999	-0.173966578	0.054399030999999994
NUPL2	0.17662134	0.23007359100000002	-0.271835758	0.020738929
CEACAM5	0.18557124100000003	0.230140609	-0.320041374	0.009779835
RBM19	0.273677008	0.230292413	-0.489339743	0.002543174
NDUFS4	0.121830527	0.23035969	-0.094369874	0.303789555
DTX4	0.08846356400000001	0.23041911899999998	0.002518056	0.971579346
SRFBP1	0.20365412600000002	0.23070271899999997	-0.391987962	0.003803162
CCBL1	-0.110811307	0.230756362	0.074428642	0.330392902
KIF20B	0.13540190400000002	0.23081242	-0.193877293	0.244306991
NDUFA10	0.079815554	0.230897674	-0.008932081	0.908611842
NDUFB1	0.11011477	0.231170968	-0.078722554	0.34357829
PTEN	-0.136432207	0.23119402100000003	0.223530356	0.045548911
HSPBP1	-0.07297081400000001	0.23121304199999998	-0.063098424	0.459797047
D2HGDH	0.097653373	0.23129613699999998	0.070422859	0.47815571799999995
ZNF28	0.082705684	0.231544655	-0.189771551	0.029241423
TP53RK	-0.061419482000000004	0.23158616	-0.005655996	0.9312820629999999
MECOM	0.085090397	0.231647386	-0.086283203	0.343635925
NHLRC3	-0.107970339	0.23171978899999998	0.13064706199999998	0.211616506
MRPS28	-0.15076215099999998	0.23186781	0.094785422	0.219345975
NCR3LG1	-0.091971452	0.23211953300000002	-0.056437534000000004	0.510121991
WDR61	-0.209526413	0.232162836	-0.213360511	0.196851986
BCS1L	-0.305010041	0.232376849	0.414155413	0.042358464000000005
KPNA2	-0.076188003	0.232474577	-0.182050061	0.137057337
TMEM14C	0.10712683099999999	0.23249710399999998	0.205861364	0.029868857999999998
MSI2	-0.229695939	0.232516571	0.084439895	0.618944186
CLASP2	-0.090268209	0.232609172	0.043053837000000005	0.629967419
CINP	0.089576818	0.232718153	-0.283440607	0.037355031000000004
DCP1A	-0.128796773	0.232962969	0.06969765	0.551758932
MATR3	-0.195364048	0.233300667	-0.091666471	0.26981037399999996
AUH	0.099983194	0.23342372100000003	0.008215899	0.906804437
PSMD12	-0.074355873	0.233599843	0.076806469	0.320898723
MAZ	0.094990669	0.23365787899999999	-0.12175378199999999	0.219136903
GPATCH8	0.101063902	0.233726385	-0.152038392	0.10706826800000001
FOPNL	0.22616995899999998	0.233937917	-0.38016802200000005	0.026575871
VRK1	0.13907182699999998	0.23397297399999997	-0.365291125	0.007039111
YKT6	-0.105210273	0.234020974	0.194564977	0.026550587999999996
TAF1A	0.188269181	0.234190891	-0.146380326	0.250198469
AGR2	0.069963222	0.234368887	0.15596607699999998	0.066319266
CBR4	0.06871795	0.234399193	0.05948462	0.43922273
SAFB2	0.08548088699999999	0.23443561100000002	-0.150511287	0.06963372400000001
PSMC2	-0.088681995	0.234446712	0.086445787	0.316585653
MRPL14	-0.155538707	0.23456880000000002	0.37480526200000003	0.008430466
FAU	0.15426694	0.23462300600000002	-0.167286621	0.294009358
SRPK2	0.103272789	0.23493764600000003	-0.18642536199999998	0.08155619900000001
UPF2	-0.094429054	0.235115625	-0.120210388	0.09704844800000001
PDE6D	-0.078425306	0.235174073	0.008992917	0.935350978
ULK3	-0.08243565	0.23528080199999998	0.03082729	0.7337691270000001
PTCD3	-0.19967309100000002	0.235406085	0.197779806	0.067764479
MRPS22	-0.18060585699999998	0.235418299	0.21023945	0.038091019
EAPP	0.098903014	0.23546213300000002	0.074834474	0.41795728299999996
UBE3A	-0.088794842	0.23559714899999998	0.10411405900000001	0.167246436
HNRNPU	-0.14172678	0.2356215	-0.14136969	0.225824109
ATP5A1	-0.45006239600000003	0.23567318	0.8673921729999999	0.006339292
IKBKAP	-0.061869647	0.235782358	0.043332851	0.612540304
CCDC34	0.09987399300000001	0.23620085100000002	-0.268225162	0.010970317
NARS2	0.078205537	0.236282228	-0.039817003999999996	0.612477945
RGP1	0.066838979	0.23629350699999999	-0.031583392	0.623443785
EXOSC1	0.168053335	0.23632623	-0.34057297700000005	0.002994863
CACNA1A	-0.072105581	0.23634244699999998	0.131309545	0.207496782
FAM8A1	-0.11295221	0.236487137	0.18326376	0.040702665
MYO18A	0.137707062	0.23650649	-0.09765062099999999	0.475379316
PHF20L1	-0.236647666	0.23651876	-0.22287873100000002	0.023350796
ATP5B	-0.40816245100000004	0.23661286399999998	0.782660479	0.006186218
EPHB2	-0.247098428	0.23672674800000001	0.191152815	0.10779365
CLCN3	-0.103654396	0.236731445	0.248976785	0.010661678999999999
OCIAD1	0.063311683	0.23685063899999997	0.077885646	0.342027087
ZFP64	0.16895227100000001	0.23693171899999999	-0.244197302	0.00985967
MRPS25	-0.167388818	0.23720313899999998	0.103348955	0.239187874
FUT11	0.07358493099999999	0.237270868	-0.025970287	0.74162232
G3BP2	-0.156172094	0.23734032600000002	-0.12380781099999999	0.204121345
TNFRSF21	0.082105342	0.237402621	-0.058637422	0.389916983
AP1B1	-0.063504723	0.237425868	0.004657718	0.9489073579999999
CTCFL	0.391339155	0.23743404699999998	-0.422710672	0.10073912800000001
CNIH4	0.092938046	0.237558	-0.08871747199999999	0.256147745
GMNN	-0.11151482	0.237794443	0.048618084000000006	0.67118502
RCL1	0.41511266399999996	0.237811683	-0.42642201799999996	0.031032306000000003
ERCC4	0.097552603	0.237822084	0.050578714000000004	0.538060836
ZNF770	0.182823428	0.238126367	-0.430932584	0.00171635
DCUN1D1	-0.07703419	0.238481816	0.039839324	0.670336185
SLC39A11	0.10204051	0.238504479	-0.079724018	0.319995001
FAM213A	-0.15154197	0.238542552	0.19522537899999998	0.024392107000000003
CREG1	-0.074993725	0.238635436	0.120207564	0.072134327
USP47	-0.072923663	0.238768165	0.057051032	0.528364261
TXNIP	-0.097971196	0.238829965	-0.064738059	0.35684060799999995
RAB27A	0.061506543	0.238992045	0.062470740999999996	0.449580428
SURF4	-0.207185151	0.239105667	0.18166105300000002	0.096268366
BTAF1	0.08952417	0.239113292	-0.16333014699999998	0.10829582900000001
SCAF4	-0.214024477	0.239116861	-0.392495133	0.020184467
ZNF414	0.06761547700000001	0.239127875	-0.022539108999999998	0.774951174
TRPV2	-0.137708432	0.239180279	0.175393042	0.196954877
ACVR2A	0.06687070099999999	0.23925509600000003	0.074404225	0.337681448
CCNA2	0.08818391800000001	0.239465084	-0.037174913	0.611370105
GLE1	0.11346051300000001	0.23957477600000002	-0.18308164300000002	0.041721866
OFD1	0.15307342699999998	0.23962355600000002	-0.245041549	0.019629341
CKAP4	0.073511242	0.239660569	0.16481758400000002	0.217607155
LYRM7	0.09734062800000001	0.239663488	0.051332035	0.574679265
CD300A	-0.17358757600000002	0.23977898399999997	0.147485586	0.19321828
hCG_2043597	-0.077096238	0.23990026600000003	-0.041976846	0.577860074
ANGPTL4	0.11824703199999999	0.240430731	-0.084329136	0.34861998200000005
SP2	0.17410677100000002	0.24049118600000002	-0.024054482000000002	0.841710229
SCMH1	-0.083844782	0.24067355899999998	-0.158645528	0.099935741
SPOPL	0.118720344	0.240682554	-0.313685512	0.002572778
LMBRD2	0.114307622	0.240731118	-0.006786818000000001	0.952808698
APOA1BP	-0.09868392699999999	0.240867928	0.12580023	0.150118408
CORO2A	0.113043962	0.240912232	-0.485976498	0.0018085529999999999
PSMC5	-0.087573783	0.24102814600000003	0.104035454	0.210754302
GPSM1	-0.076687457	0.24117122	-0.0027169359999999997	0.971520815
CTU1	-0.113921446	0.241278998	0.005584520999999999	0.9583548009999999
STK35	-0.20736701300000002	0.241354636	-0.142960748	0.413878081
UBL3	0.07599471	0.24146040600000002	0.124422854	0.13562427400000002
PIBF1	0.152814891	0.241469209	-0.224784414	0.043641275
SMARCA4	0.10243229400000001	0.241470291	-0.148075417	0.23983235
EXOSC4	0.148182529	0.241556432	-0.297012395	0.003772619
COPG2	-0.086268469	0.241670653	0.065703632	0.40223180399999997
DDX31	0.192269469	0.241736416	-0.24166631800000002	0.040300094
NF2	0.112848166	0.24201301	-0.11630398	0.16367726
PRKAA1	-0.097240041	0.242161701	0.169802187	0.107325369
METTL16	-0.10280429099999999	0.24229513100000002	-0.050915731	0.598318763
TGIF2	-0.075639163	0.24254198100000002	-0.003069287	0.979123339
RPS13	0.224926276	0.24255278	-0.196998483	0.351566166
FXR2	0.132630884	0.242674356	-0.21826158899999998	0.05819626
ZNF468	0.088154682	0.242832502	-0.125944933	0.151080265
RCN2	0.127003938	0.242850857	-0.040816893	0.805211351
NCDN	-0.083585489	0.24288897	-0.06323781099999999	0.480234386
GPRC5B	0.249241346	0.24328665600000002	-0.260873623	0.079377036
NDC80	-0.14992254300000002	0.24355075899999998	0.03856805	0.7369946490000001
TMEM87A	-0.163857701	0.24357587	0.265932608	0.008643908
VPS36	-0.072238879	0.243731604	0.03565502	0.618089529
SUGP1	-0.124299328	0.24405075199999998	0.029365744	0.758448439
CLGN	0.091868735	0.244056385	0.007601861	0.9402712129999999
TTC13	0.105838596	0.24418309	0.031621435	0.776802691
XPO5	-0.076061274	0.24429642699999998	0.15847850800000002	0.077440543
CDYL2	0.189805191	0.244407688	-0.34320946700000005	0.003863596
LAMA3	0.283112226	0.244764517	-0.260759192	0.106152034
THRAP3	-0.090800974	0.244785605	-0.016711255	0.8034567220000001
VPS25	-0.06274154400000001	0.24494211800000001	-0.029708382999999998	0.683078493
ATP6AP1	0.075319307	0.245024637	-0.092400459	0.24251293399999999
KLK13	0.076922725	0.245086508	0.013515321	0.825330204
SIPA1	0.13380313300000002	0.24509844100000003	-0.298754723	0.0028974340000000004
UBTF	0.256165722	0.24513794100000003	-0.267307019	0.26848814
HIST1H1C	0.335046516	0.245143119	-0.291031975	0.349305264
MLLT11	0.11462583400000001	0.24522433800000001	-0.062004740999999995	0.392876692
UTP23	0.38680770000000003	0.24523914	-0.46388575	0.033515368999999996
FOCAD	-0.068229581	0.24528040399999998	-0.032067197	0.6568060029999999
ECHDC1	-0.107786265	0.24530305	0.061783017	0.490383895
TRMT2B	0.071619815	0.24584295399999997	-0.116467576	0.12031646900000001
RPUSD4	0.138776004	0.245880283	-0.088344008	0.529263064
TMEM2	-0.094540829	0.246028886	0.163634558	0.047157182
TFCP2L1	-0.08213986200000001	0.246126235	-0.049103707	0.5456912979999999
XPA	-0.11041166300000001	0.24630300100000002	0.081127559	0.406131423
NUTF2	-0.10960925699999999	0.246346492	0.153329419	0.32117182
TMEM222	-0.116234663	0.246585177	0.130215505	0.212958101
NFS1	0.066589457	0.24669665300000002	-0.008057589	0.9105431559999999
MCFD2	-0.167950118	0.246738247	-0.040317335	0.746020995
EIF4ENIF1	0.065959684	0.24694866699999998	0.200751614	0.00833469
VAMP3	-0.091561235	0.246978313	0.26345699100000003	0.055951742
SLC26A2	0.082932282	0.24704450600000002	-0.035881426	0.618939354
CTNNAL1	-0.081098756	0.24708893899999998	0.022854726000000002	0.758868867
YWHAH	-0.07427226099999999	0.247253218	0.141580387	0.12927669
QSER1	0.249038733	0.247407978	-0.22785077199999998	0.39089005299999996
ITGA1	-0.14867185	0.24743245	0.249965656	0.027652972
C5orf22	-0.184899418	0.24759336699999998	0.153547316	0.276433928
UBIAD1	0.160602166	0.24760048399999998	0.19315353300000002	0.14385989400000002
HMMR	-0.1715303	0.24761550300000001	0.081110608	0.598535723
SUDS3	-0.138524917	0.247689348	-0.082094677	0.45035584700000003
DERL3	-0.28862443	0.247738133	-0.06046818599999999	0.725371221
MRPS33	-0.17681479100000003	0.247886517	0.154353679	0.08674093199999999
ZDHHC14	-0.194387943	0.247947875	0.37591282600000003	0.007558636999999999
EIF3L	-0.061843086	0.248016155	0.032774446	0.6824453220000001
CALCOCO1	0.11011930800000001	0.24804132199999998	-0.264005752	0.006567549000000001
RAN	-0.077454468	0.24839578399999998	0.002567664	0.980101972
PLEKHO2	-0.061191429000000006	0.248430252	0.041605658	0.561762705
RTN3	0.089996583	0.24856982	0.074936843	0.40135096
EEF1G	-0.08227564400000001	0.24860360399999998	0.18386998	0.041018088
PWWP2A	-0.153785304	0.24860416300000002	-0.21879225800000002	0.099421527
SLC25A4	0.065134567	0.24920811899999998	0.23778102199999998	0.09467590699999999
EPC1	0.206729297	0.249277755	-0.149722968	0.46063719200000003
INO80E	0.10108147699999999	0.24935544	-0.11518889199999999	0.159674506
GNA12	0.078757676	0.249498257	-0.069205565	0.35548470200000004
CPA2	-0.076459416	0.249580178	0.102506358	0.144001209
TTC4	-0.06831222299999999	0.249598497	0.032824827	0.645155186
PHF2	-0.11277386800000001	0.24969732100000003	-0.138520265	0.23293577699999998
CRLF3	-0.066068632	0.250018193	0.022519442999999997	0.7905138340000001
S100A16	0.096504094	0.250097623	-0.13496082	0.108185777
NABP1	-0.281029924	0.25037396300000003	-0.427057092	0.09817349
LAMB4	-0.353118736	0.25038644	0.232058605	0.173535506
CHMP2B	-0.193541188	0.250437743	-0.323508979	0.016964707
VPS72	0.163763494	0.250460091	-0.097415671	0.459654241
EPHA1	-0.11328295599999999	0.25049353399999996	0.22749237100000003	0.027681714
NIF3L1	-0.06649403599999999	0.250500767	0.028819148	0.727264279
PRRC2A	-0.08801127199999999	0.25055009	0.00089883	0.989518065
SURF6	0.11597476400000001	0.250585447	-0.161942006	0.051598553
CCDC132	-0.057338859000000006	0.25063332	0.024081114	0.7404008990000001
EFNB1	-0.120922479	0.25078654	0.270605628	0.008419153
OPA3	-0.240881669	0.250794959	0.437808773	0.019881195
ZZZ3	0.146918334	0.250886202	-0.15758597900000001	0.047391679000000006
SLC16A1	-0.134449812	0.25099957300000003	0.425997443	0.010864634
MLH1	0.08917297099999999	0.251001042	-0.012882656999999999	0.848676257
PDPR	0.063343754	0.251095545	0.07166905	0.332351277
NAGK	-0.078036224	0.25149978	0.12227629	0.186798107
CEP295	-0.10500505199999999	0.25162019399999996	0.077232235	0.223768982
